Elemento,Area,Area proteina dentro de celuala,Porcentaje proteina dentro de celula,Eje mayor,Eje menor,Orientacion,Inten_media nucleo,Inten_media_proteina,Estado,Region de pertenencia
212,482,18,3.7344398340249,27.3169003106921,22.8780662392764,47.949109987804,0.298071759824261,0.0962411520624846,0,3
213,672,11,1.63690476190476,32.1690328924975,26.6892856755339,19.2228988673411,0.207399626517273,0.0275968720821662,0,3
214,593,0,0,34.8863908029519,22.4319784372418,70.6959054723872,0.256323777403035,0.0338921403299937,0,3
215,571,261,45.7092819614711,28.1785734637356,25.9034280167744,16.0242493585204,0.341018508979774,0.259791902750592,1,3
216,722,2,0.277008310249307,32.1255762149728,28.7631452745906,29.3063784946038,0.174178480256368,0.012090598012058,0,3
217,212,0,0,23.8061630259325,11.5665079106031,-59.6164164608643,0.128782833888272,0.00110987791342952,0,3
218,490,6,1.22448979591837,33.375914368173,19.0505910472574,-30.046596883006,0.21500600240096,0.0178711484593837,0,3
219,419,6,1.43198090692124,26.2258878842601,20.5251805595988,23.440379460431,0.115447611025317,0.0146941831625251,0,3
220,692,45,6.5028901734104,36.8504218364783,24.158761374197,83.5649639895114,0.225575201178737,0.101819109146549,0,3
221,606,0,0,31.3436216621657,24.8950021519861,-10.7689914530369,0.160493108134342,0.00451692228046334,0,3
222,652,0,0,30.1903081325981,27.7753760033872,-75.1047597036217,0.17004691447131,0.00712739083363406,0,3
223,593,0,0,31.7869796200477,24.0498015139156,73.2156001023223,0.169903779386965,0.00365043150481103,0,3
224,430,0,0,28.9907035098129,19.2812291700012,-27.8257825579112,0.142371181030552,0.00796169630642955,0,3
225,639,285,44.6009389671362,34.1194187263747,24.2624653128638,67.6164203842953,0.354794562582466,0.245862100708828,1,3
226,570,113,19.8245614035088,28.2010119128367,26.4469748312167,48.6770433705331,0.308820089439284,0.15187478500172,0,3
227,629,286,45.4689984101749,29.3130851296861,27.5731422027638,83.2458169518625,0.310707939773684,0.248093768508993,1,3
228,685,10,1.45985401459854,31.1198210214302,28.1530865213995,-6.98305357158745,0.190261914984972,0.0223958780592529,0,3
229,303,201,66.3366336633663,22.9132133773628,17.6319562854034,64.7607032391738,0.531379020254967,0.260583705429366,1,3
230,592,0,0,29.6295132266385,25.6751072579411,55.7867203669651,0.124536301006889,0.00175543190249073,0,3
231,627,11,1.75438596491228,29.4897714041027,27.2061101447454,60.011638998742,0.228551771585827,0.0545767270225474,0,3
232,490,0,0,27.7459134941323,22.9162246027397,-33.4468156160538,0.14328131252501,0.000624249699879952,0,3
233,353,5,1.41643059490085,24.944560378955,18.4981298855509,59.1473496555119,0.332766761095373,0.0985280231072598,0,3
234,1183,36,3.04311073541843,54.96429403621,30.2387794885677,-66.3166982391805,0.261594815440969,0.0568975519201763,2,3
235,62,9,14.5161290322581,12.9850857813806,6.53256467413411,-5.68411937605812,0.343453510436433,0.147691334598355,0,3
236,456,0,0,27.8315581117997,20.9700908094685,84.266618853612,0.142148262813897,0.000507395940832473,0,3
237,592,37,6.25,32.3560262181736,23.8103110877193,-67.4747862951466,0.268037890832008,0.0877914679385267,0,3
238,325,0,0,24.4803374257075,17.0788472072858,27.339709684161,0.183203619909502,0.0219366515837104,0,3
239,183,0,0,17.6668573878954,13.392172112743,51.7749886176622,0.0886317368477446,0,0,3
240,173,32,18.4971098265896,18.4796567550185,12.2679681921924,-38.384542692338,0.152306471721637,0.158404170916922,0,3
241,163,0,0,18.2225918677312,11.6761613770535,20.4619873476651,0.0973896306989053,0.0136172260315169,0,3
242,328,0,0,21.7703072511131,19.2474566823729,12.1760181607462,0.122477283596365,0.00344332855093257,0,3
243,285,0,0,27.3190961228982,13.7735585231311,30.3881307042241,0.0914619883040935,0,0,3
244,382,7,1.83246073298429,25.7734946473121,19.2037020219484,46.8028083100294,0.130643671080998,0.0543168052561338,0,3
